tconst	averageRating	numVotes
tt4157618	7.6	54
tt4157672	7.4	54
tt4157738	8.0	9
tt4157770	8.4	13
tt4157838	3.1	107
tt4157948	7.5	10
tt4158118	8.1	10
tt4158314	8.4	9
tt4158536	7.0	10
tt4158620	4.5	16
tt4158754	7.0	7
tt4158834	6.3	1984
tt4159010	8.8	10
tt4159182	5.5	2945
tt4159412	7.1	83
tt4159698	2.4	156
tt4160078	7.8	135
tt4160184	7.0	8
tt4160326	7.7	6
tt4160372	7.0	6
tt4160422	1.1	186
tt4160574	5.4	34
tt4160650	5.9	44
tt4160734	5.7	161
tt4160832	9.0	10
tt4160924	7.9	18
tt4161056	7.4	98
tt4161150	7.0	9
tt4161238	5.9	18
tt4161320	7.1	26
tt4161398	8.3	153
tt4161538	6.1	137
tt4161750	8.5	10
tt4161892	7.4	179
tt4162016	6.3	6
tt4162078	8.8	5793
tt4162122	6.6	7
tt4162372	6.2	18
tt4162578	8.9	965
tt4162822	6.1	8
tt4162922	7.9	615
tt4163020	5.5	14194
tt4163132	9.2	330
tt4163266	9.1	54
tt4163392	5.6	8
tt4163578	6.9	12
tt4163668	6.5	5008
tt4163918	8.0	88
tt4164120	6.6	18
tt4164256	8.0	125
tt4164354	7.4	15
tt4164506	6.5	13
tt4164662	6.6	24
tt4164868	6.0	15
tt4165012	5.1	14
tt4165130	8.0	5
tt4165262	9.1	7
tt4165392	7.0	14
tt4165552	6.0	5
tt4165878	8.6	66
tt4166142	6.3	596
tt4166316	7.9	9
tt4166346	7.9	8
tt4166440	7.6	553
tt4166672	7.3	48
tt4166750	7.7	299
tt4166830	8.5	2149
tt4167068	7.7	16
tt4167338	8.2	259
tt4167552	8.6	10
tt4167856	7.4	6
tt4168032	8.2	6
tt4168182	3.6	421
tt4168364	7.6	56
tt4168522	9.0	11
tt4168570	8.5	409
tt4168608	8.0	176
tt4168730	5.0	17
tt4168940	6.2	46
tt4169136	8.8	5
tt4169404	7.8	87
tt4169682	7.4	91
tt4170024	8.3	541
tt4170136	7.1	65
tt4170206	6.9	67
tt4170304	8.1	10
tt4170402	7.6	21
tt4170542	2.7	12
tt4170632	8.6	1685
tt4170706	7.6	26
tt4170798	7.8	24
tt4170924	7.1	79
tt4170972	5.5	61
tt4171024	5.8	50
tt4171120	8.6	10
tt4171198	7.6	107
tt4171266	7.2	8
tt4171322	6.2	11
tt4171416	6.6	15
tt4171542	9.4	857
tt4171680	8.6	48
tt4171822	7.7	736
tt4171952	5.4	73
tt4172024	7.2	7
tt4172120	9.6	6
tt4172372	7.2	13
tt4172484	6.6	33
tt4172598	8.3	666
tt4172678	5.9	719
tt4172784	8.2	9
tt4172910	8.2	15
tt4173056	5.9	339
tt4173162	8.8	17
tt4173262	7.1	17
tt4173338	7.0	28
tt4173420	7.0	33
tt4173698	9.0	13
tt4174028	7.4	4061
tt4174080	7.3	3249
tt4174378	9.2	5
tt4174578	7.3	13
tt4174926	5.6	312
tt4175026	8.4	62
tt4175114	8.1	787
tt4175310	7.2	20
tt4175520	1.0	5
tt4175548	6.2	42
tt4175690	6.1	46
tt4175730	8.1	135
tt4175818	5.0	7
tt4175972	6.5	46
tt4176004	8.7	9
tt4176024	5.9	35
tt4176358	7.4	31
tt4176518	6.6	6
tt4176640	8.3	13
tt4176756	7.0	50
tt4176914	5.1	15
tt4177080	7.1	59
tt4177222	4.5	23
tt4177352	9.2	7
tt4177486	8.7	48
tt4177588	7.3	16
tt4177742	6.3	2096
tt4177862	4.9	16
tt4177998	7.4	35
tt4178098	6.2	6
tt4178194	6.8	38
tt4178466	7.5	20
tt4178576	6.3	46
tt4178606	6.6	46
tt4178776	5.4	10
tt4178954	6.3	83
tt4179108	7.6	227
tt4179370	8.0	43
tt4179512	6.6	278
tt4179624	5.5	104
tt4179760	7.9	3412
tt4179814	8.8	8
tt4179950	5.5	217
tt4180056	8.3	510
tt4180372	8.2	1081
tt4180410	7.3	62
tt4180598	5.5	11
tt4180756	7.0	91
tt4180956	7.0	14
tt4181172	7.5	41484
tt4181278	4.0	25
tt4181352	5.1	8
tt4181462	6.6	35
tt4181482	6.7	29
tt4181502	6.5	27
tt4181526	8.6	12
tt4181712	5.0	25
tt4181918	6.4	68
tt4182228	8.0	19
tt4182276	7.9	20
tt4182540	7.1	34
tt4182922	8.3	407
tt4183152	7.4	1014
tt4183216	6.2	31
tt4183398	5.9	29
tt4183544	7.3	69
tt4183692	6.4	7728
tt4183914	6.5	130
tt4184098	5.7	22
tt4184270	7.3	16
tt4184424	7.5	14
tt4184664	7.4	578
tt4184900	8.2	55
tt4185096	6.9	11
tt4185236	5.9	25
tt4185402	8.3	37
tt4185510	3.6	13
tt4185780	6.6	8
tt4186170	7.5	253
tt4186264	7.0	534
tt4187392	7.2	78
tt4187650	2.5	317
tt4187818	7.4	157
tt4188176	7.9	73
tt4188286	8.2	26
tt4188582	4.3	11
tt4188950	6.7	51
tt4189122	8.7	8
tt4189370	8.6	8
tt4189570	8.1	1197
tt4190116	8.2	99
tt4190256	5.9	544
tt4190410	6.6	15
tt4190460	6.2	13
tt4190544	6.6	47
tt4190670	5.2	31
tt4190740	7.8	551
tt4190792	7.8	17
tt4190874	5.7	6
tt4190906	7.1	157
tt4190936	5.6	5
tt4191036	6.6	12
tt4191140	7.5	26
tt4191246	7.7	102
tt4191308	7.6	8
tt4191476	9.2	8
tt4191580	4.8	37589
tt4191702	6.1	6460
tt4191860	8.3	72
tt4192142	8.3	8
tt4192240	7.2	404
tt4192532	9.0	2835
tt4192642	5.7	30
tt4192752	7.0	70
tt4192798	8.2	41
tt4192862	7.0	70
tt4192930	8.1	514
tt4193004	6.7	34
tt4193106	8.0	53
tt4193180	6.8	17
tt4193432	5.1	22
tt4193726	6.6	36
tt4193870	7.8	7
tt4193930	7.6	8
tt4194108	5.2	809
tt4194264	1.8	11
tt4194504	6.5	23
tt4194600	7.6	343
tt4194668	4.5	14
tt4194900	7.4	12
tt4194932	8.3	336
tt4194974	5.1	927
tt4195046	3.8	22
tt4195132	9.4	9
tt4195258	7.0	24
tt4195392	8.1	12
tt4195552	7.9	358
tt4195804	9.5	17
tt4195952	7.4	55
tt4196098	5.4	82
tt4196224	6.7	27
tt4196328	6.2	40
tt4196372	7.2	27
tt4196430	7.1	7
tt4196556	7.4	12
tt4196740	5.8	26
tt4196860	8.0	92
tt4197020	6.4	7
tt4197082	8.3	2794
tt4197146	4.2	8
tt4197518	6.9	20
tt4197634	8.2	12
tt4197820	8.5	105
tt4198022	5.1	8
tt4198096	7.7	93
tt4198180	7.4	8
tt4198246	7.5	342
tt4198424	7.6	7
tt4198604	4.9	16
tt4198800	8.0	12
tt4198886	6.7	156
tt4198970	6.7	12
tt4199070	8.2	467
tt4199244	8.0	62
tt4199500	7.2	269
tt4199582	4.4	27
tt4199662	5.0	13
tt4199722	3.8	11
tt4199780	8.0	10
tt4199810	7.3	14
tt4200208	7.3	83
tt4200356	7.7	720
tt4200588	5.8	27
tt4200652	6.9	22
tt4200826	8.8	17
tt4201004	5.6	2220
tt4201190	7.6	213
tt4201260	10.0	11
tt4201394	6.4	15
tt4201626	7.5	16
tt4201732	7.8	5
tt4201764	7.6	5
tt4201884	7.6	531
tt4201934	8.1	188
tt4202014	5.0	5
tt4202238	8.9	203
tt4202288	7.4	241
tt4202418	5.0	5
tt4202574	7.5	21
tt4202936	7.8	221
tt4203016	6.7	86
tt4203224	7.5	100
tt4203290	6.9	55
tt4203430	6.4	31
tt4203642	5.8	10
tt4203732	7.5	53
tt4203816	9.4	21
tt4203876	7.4	10
tt4203996	7.8	81
tt4204104	7.5	501
tt4204442	6.5	20
tt4204496	7.5	55
tt4205134	9.7	6
tt4205208	7.6	26
tt4205320	5.6	234
tt4205452	8.8	14
tt4205574	8.2	12
tt4205738	7.0	7
tt4205958	7.2	23
tt4206228	5.1	980
tt4206458	5.4	7
tt4206530	8.0	29
tt4206654	6.4	12
tt4206864	6.6	371
tt4207098	7.7	10
tt4208190	7.1	23
tt4208318	7.1	246
tt4208380	7.7	68
tt4208452	7.6	32
tt4208710	4.7	280
tt4208886	7.9	63
tt4209064	7.3	11
tt4209140	7.8	56
tt4209182	7.2	21
tt4209354	4.7	65
tt4209512	6.4	15
tt4209598	6.3	7
tt4209656	6.0	5
tt4209710	5.8	5
tt4209802	7.1	938
tt4209900	6.5	984
tt4210038	4.1	18
tt4210194	8.6	13
tt4210386	8.8	9
tt4210432	8.9	21
tt4210734	7.7	39
tt4210934	7.8	168
tt4211072	2.4	5
tt4211182	9.0	14
tt4211312	5.5	4766
tt4211560	6.9	45
tt4211616	8.3	10
tt4211738	7.1	8
tt4211878	7.0	9
tt4211992	7.8	5
tt4212150	6.2	6
tt4212296	8.1	10
tt4212508	8.3	20
tt4212634	7.7	26
tt4212790	6.1	31
tt4212984	5.4	10
tt4213516	7.4	37
tt4213714	6.8	20
tt4213832	5.4	150
tt4214012	7.4	266
tt4214106	9.5	11
tt4214304	5.7	24
tt4214468	3.0	1160
tt4214614	6.3	50
tt4214700	9.7	28
tt4214806	7.5	18
tt4214922	5.9	275
tt4215064	7.1	19
tt4215292	7.6	33
tt4215340	7.1	28
tt4215410	4.2	10
tt4215470	3.2	11
tt4215510	4.0	11
tt4215674	3.7	331
tt4215794	8.5	9
tt4215882	8.6	6
tt4216722	6.1	11
tt4216824	8.3	13
tt4216878	6.3	1671
tt4216934	6.2	1942
tt4217126	8.6	7
tt4217500	5.9	60
tt4217628	9.0	8
tt4217816	8.0	10
tt4217944	4.2	7
tt4218104	7.3	25
tt4218296	5.8	8
tt4218376	7.2	243
tt4218542	8.1	237
tt4218604	7.2	23
tt4218842	7.8	6
tt4219060	7.2	17
tt4219156	7.6	8
tt4219244	6.8	1105
tt4219300	3.8	127
tt4219432	7.6	18
tt4219584	8.0	1420
tt4219744	8.1	15
tt4219894	8.3	773
tt4220090	9.6	17
tt4220272	7.9	793
tt4220474	7.5	590
tt4220760	6.1	11
tt4221000	6.9	22
tt4221210	5.0	18
tt4221318	7.9	41
tt4221648	7.4	50
tt4221826	8.9	4892
tt4221960	8.0	8
tt4222226	7.4	11
tt4222512	4.2	9
tt4222576	9.8	17
tt4222718	6.9	2367
tt4223310	6.7	80
tt4223344	8.1	23
tt4223384	4.3	37
tt4223786	5.8	10
tt4224042	7.5	14
tt4224328	7.3	396
tt4224494	9.6	10
tt4224610	7.4	10
tt4224720	5.8	7
tt4224830	7.6	61
tt4225030	5.8	6
tt4225158	8.8	9
tt4225230	8.7	279
tt4225444	7.2	10
tt4225690	7.9	221
tt4225938	8.3	20
tt4226154	7.1	23
tt4226270	7.5	24
tt4226328	5.5	11
tt4226366	9.0	8
tt4226448	7.6	12
tt4226658	6.4	15
tt4226704	6.8	12
tt4226824	6.2	14
tt4226938	7.4	16
tt4227050	6.9	19
tt4227234	8.3	12
tt4227392	5.4	150
tt4227522	7.1	11
tt4227730	7.7	16
tt4227856	8.5	78
tt4228028	8.5	88
tt4228184	7.9	35
tt4228338	9.0	16
tt4228580	7.3	136
tt4228716	8.3	1415
tt4228746	4.5	1429
tt4228830	4.1	95
tt4228876	6.6	120
tt4228998	7.9	29
tt4229074	6.2	650
tt4229150	9.1	87
tt4229308	8.3	317
tt4229432	3.7	232
tt4229582	6.4	26
tt4229758	7.4	56
tt4229856	8.4	486
tt4229950	7.6	22
tt4230078	4.6	454
tt4230284	7.0	9
tt4230640	5.9	161
tt4230812	6.8	21
tt4230962	6.5	39
tt4231080	7.4	99
tt4231436	7.5	25
tt4231488	8.2	24
tt4231578	6.6	18
tt4231870	6.7	21
tt4232138	9.1	29
tt4232312	8.0	325
tt4232542	7.7	17
tt4233192	7.3	117
tt4234498	6.6	88
tt4234658	8.0	81
tt4234784	6.6	19
tt4234972	5.6	13
tt4235098	4.8	13
tt4235276	7.5	413
tt4235426	8.6	444
tt4235504	8.4	10
tt4235558	9.2	1433
tt4236204	7.9	44
tt4236352	6.8	94
tt4236390	7.4	27
tt4236476	6.5	12
tt4236662	6.0	13
tt4236770	8.7	199398
tt4236884	7.9	2426
tt4236970	4.5	214
tt4237062	9.3	6
tt4237134	6.9	24
tt4237336	9.0	5
tt4237496	9.6	9
tt4237550	5.1	19
tt4237616	7.2	14
tt4237944	6.6	15
tt4238366	7.8	11
tt4238688	6.9	12
tt4238858	6.6	5096
tt4238982	6.2	758
tt4239374	7.7	19
tt4239734	8.1	11
tt4239834	8.2	7
tt4240024	8.3	6
tt4240704	7.7	1289
tt4240782	8.6	112
tt4240886	7.8	95
tt4241024	7.0	23
tt4241234	6.8	40
tt4241338	7.0	25
tt4241478	8.1	137
tt4241614	7.9	244
tt4241764	5.1	12
tt4241860	4.9	8
tt4242006	8.2	11
tt4242152	7.0	7
tt4242206	7.3	11
tt4242268	9.4	11
tt4242354	7.6	15
tt4242536	8.4	5
tt4242742	7.5	18
tt4242822	7.0	52
tt4242872	7.9	3199
tt4242926	5.8	5
tt4243140	5.6	62
tt4243466	8.0	8
tt4243906	8.0	6
tt4244234	6.6	16
tt4244340	7.8	5
tt4244412	7.7	8
tt4244522	7.7	7
tt4244596	7.6	247
tt4244668	7.4	993
tt4244844	7.5	723
tt4245010	10.0	11
tt4245280	9.4	13
tt4245450	6.9	40
tt4245530	7.7	524
tt4245678	7.3	51
tt4245988	8.3	30
tt4246212	4.2	176
tt4246758	6.3	297
tt4246846	6.2	14
tt4246878	8.4	27
tt4246920	8.6	19
tt4247068	8.4	25
tt4247134	8.1	7
tt4247272	7.9	348
tt4247348	7.8	1072
tt4247390	9.5	6
tt4247572	7.6	11
tt4247738	5.7	220
tt4247902	7.9	178
tt4248088	6.0	8
tt4248286	7.8	98
tt4248480	7.1	38
tt4248672	7.5	41
tt4248872	7.5	6
tt4249040	6.7	13
tt4249128	7.8	1115
tt4249466	8.5	9
tt4249652	8.9	55
tt4249806	6.9	9
tt4250020	6.0	31
tt4250080	9.1	9
tt4250278	7.6	18
tt4250482	4.9	33
tt4250692	7.5	22
tt4251054	6.8	35
tt4251266	7.9	195
tt4251350	7.8	11
tt4251370	7.9	10
tt4251518	7.6	32
tt4252664	6.5	16
tt4253314	6.9	12
tt4253390	8.2	11
tt4253482	7.0	12
tt4253554	7.7	7
tt4253832	8.5	7
tt4254086	7.8	5
tt4254282	5.6	102
tt4254494	7.9	36
tt4254556	8.5	55
tt4254756	7.5	84
tt4254936	4.0	8
tt4254960	4.5	6
tt4254992	4.5	7
tt4255126	7.4	8
tt4255274	6.2	1134
tt4255438	7.7	24
tt4255610	6.8	6
tt4255768	6.4	11
tt4256198	6.1	9
tt4256218	6.4	9
tt4256238	7.8	10
tt4256516	6.2	472
tt4257032	6.9	7
tt4257120	8.9	1211
tt4257164	7.6	11
tt4257230	7.6	48
tt4257282	8.1	475
tt4257312	8.7	618
tt4257682	6.9	18
tt4257832	7.5	118
tt4257894	5.5	6
tt4257962	4.7	204
tt4258056	8.5	378
tt4258284	7.5	77
tt4258472	3.2	71
tt4258744	7.9	53
tt4258870	7.1	43
tt4259170	8.5	137
tt4259364	5.3	92
tt4259452	7.4	29
tt4259658	4.7	643
tt4259764	8.1	1478
tt4260258	6.3	25
tt4260610	8.7	9
tt4260698	9.2	6
tt4260820	7.2	9
tt4260876	8.4	1608
tt4261044	6.7	9
tt4261406	9.1	89
tt4261672	7.1	25
tt4261706	7.3	6
tt4261728	7.3	6
tt4261760	7.6	106
tt4261854	6.4	19
tt4261892	8.1	14
tt4261928	8.5	42
tt4262106	6.3	18
tt4262266	6.1	154
tt4262344	8.3	45
tt4262710	7.7	147
tt4263022	8.2	10
tt4263240	7.6	170
tt4263340	7.7	183
tt4263780	4.5	555
tt4263874	6.7	7
tt4263948	7.7	27
tt4263980	5.9	21
tt4264158	4.3	30
tt4264342	8.0	9
tt4264544	5.5	188
tt4264670	9.1	9
tt4264758	8.3	10
tt4264896	6.6	28
tt4265020	8.0	31
tt4265178	7.8	41
tt4265302	7.5	98
tt4265390	8.8	662
tt4265528	8.9	27
tt4265648	8.0	717
tt4265690	7.2	23
tt4265776	6.7	8
tt4265886	9.1	14
tt4266074	8.3	23
tt4266142	5.9	14
tt4266190	7.3	6
tt4266228	7.3	6
tt4266292	7.3	6
tt4266428	8.0	13
tt4266658	8.1	406
tt4266724	7.8	350
tt4266754	7.6	306
tt4266816	7.8	19
tt4266978	7.1	26
tt4267108	8.0	165
tt4267230	9.1	108
tt4267298	5.9	21
tt4267396	8.8	135
tt4267486	8.8	11
tt4267568	6.7	11
tt4267608	9.0	28
tt4267634	9.9	15
tt4267828	8.0	10
tt4268306	5.8	323
tt4268650	6.8	13
tt4268970	5.9	106
tt4269450	7.4	46
tt4269678	7.4	13
tt4269710	9.4	695
tt4269856	7.4	568
tt4269994	6.9	30
tt4270086	7.9	4206
tt4270242	6.7	32
tt4270436	7.4	24
tt4270490	8.4	73
tt4270610	6.7	13
tt4270790	6.2	6
tt4270874	6.1	53
tt4271730	3.7	1821
tt4271826	5.7	245
tt4271934	6.6	16
tt4272440	5.6	19
tt4272512	6.0	27
tt4272866	7.6	26313
tt4273170	4.9	951
tt4273298	7.4	9
tt4273404	7.1	9
tt4273490	7.0	7
tt4273630	7.5	126
tt4273774	8.3	70
tt4273918	1.6	9
tt4274084	6.4	42
tt4274202	7.2	296
tt4274692	6.9	11
tt4274860	7.6	10
tt4275024	8.0	25
tt4275166	7.4	5
tt4275548	7.3	80
tt4275948	8.0	10
tt4276030	6.2	6
tt4276106	7.5	7
tt4276306	8.6	27
tt4276478	7.4	17
tt4276560	8.5	1389
tt4276662	7.4	7
tt4276748	7.3	6
tt4276770	6.6	5
tt4276800	6.6	5
tt4276844	6.2	49
tt4276956	6.2	9
tt4277068	8.4	980
tt4277104	8.5	3356
tt4277144	8.1	8277
tt4277200	6.6	17
tt4277308	7.1	327
tt4277556	8.5	8
tt4277794	7.5	31
tt4278126	7.7	10
tt4278316	7.1	14
tt4278402	7.9	83
tt4278478	7.3	573
tt4278500	7.6	336
tt4278526	7.6	105
tt4278606	7.0	8
tt4278806	3.5	251
tt4279022	8.2	515
tt4279086	7.9	999
tt4279166	6.2	5
tt4279678	6.3	40
tt4279732	7.0	6
tt4280036	7.5	111
tt4280174	6.9	235
tt4280378	7.0	7
tt4280460	7.8	8
tt4280564	7.3	6
tt4280590	7.0	5
tt4280682	9.2	5
tt4280840	7.3	40
tt4281644	6.8	11
tt4281688	7.7	28
tt4281772	6.9	8
tt4282430	5.0	8
tt4282544	7.0	5
tt4282618	1.0	94
tt4282670	8.1	46
tt4282866	6.1	466
tt4282906	7.2	42
tt4282992	7.2	18
tt4283028	9.7	76770
tt4283082	7.0	5
tt4283124	7.0	5
tt4283194	8.2	171
tt4283390	7.4	350
tt4283506	7.1	12
tt4283600	8.6	2267
tt4283678	8.7	11
tt4283838	7.1	178
tt4283994	7.4	586
tt4284058	7.2	26
tt4284176	7.9	9
tt4284216	8.5	10404
tt4284262	7.8	1117
tt4284348	7.7	7
tt4285128	8.2	24
tt4285496	7.8	24135
tt4285856	7.9	8
tt4286054	7.1	7
tt4286206	7.6	6
tt4286432	4.8	922
tt4286494	6.1	63
tt4286704	9.0	10
tt4286784	8.8	15
tt4287020	7.9	699
tt4287128	8.5	293
tt4287280	7.0	463
tt4287448	9.3	9
tt4287586	7.4	62
tt4287710	6.4	19
tt4287932	8.4	9
tt4288216	7.7	8
tt4288338	4.6	14
tt4288544	7.9	149
tt4288730	8.5	16
tt4288948	4.1	81
tt4289006	7.8	11
tt4289046	5.5	26
tt4289230	5.5	13
tt4289350	6.1	35
tt4289382	9.2	1726
tt4289530	8.1	14
tt4289804	7.6	6
tt4290202	3.4	11
tt4290786	6.7	13
tt4290956	7.0	904
tt4291054	3.2	147
tt4291310	8.3	18
tt4291506	6.7	27
tt4291654	7.4	82
tt4291796	8.0	9
tt4291954	5.6	5
tt4292094	6.5	171
tt4292300	5.8	11
tt4292440	7.1	32
tt4292508	8.2	16
tt4292542	6.9	15
tt4292620	4.8	7
tt4292992	6.8	28
tt4293452	7.5	6
tt4293482	8.0	7
tt4293510	7.6	5
tt4293648	8.3	27
tt4293752	7.0	3039
tt4293900	8.2	9
tt4293942	7.1	9
tt4294050	7.7	12
tt4294260	5.7	8
tt4294706	8.8	56
tt4294846	9.6	5
tt4294880	6.3	9
tt4294900	6.5	9
tt4294986	6.8	41
tt4295138	7.2	75
tt4295280	7.0	79
tt4295322	5.6	18
tt4295574	6.3	16
tt4295678	7.6	218
tt4295740	8.0	10
tt4296020	7.3	283
tt4296136	8.0	11
tt4296656	6.5	36
tt4296900	7.6	170
tt4297150	6.0	8
tt4297610	1.8	17
tt4298416	7.7	175
tt4298682	6.8	15
tt4298776	7.4	8
tt4298972	6.7	8
tt4299110	7.0	8
tt4299316	8.5	13
tt4299416	7.4	69
tt4299616	5.0	31
tt4299732	8.4	22
tt4299754	9.2	8
tt4299874	7.4	21
tt4300004	8.1	32
tt4300230	8.2	11
tt4300262	7.1	10
tt4300424	8.9	14
tt4300454	5.1	30
tt4300636	7.0	14
tt4300738	7.0	6
tt4300936	8.6	9
tt4301100	8.4	21
tt4301380	6.7	10
tt4301494	6.9	570
tt4301730	8.5	110
tt4301982	7.4	26
tt4302210	7.1	9
tt4302238	6.4	11
tt4302260	5.6	9
tt4302504	4.3	12
tt4302578	8.0	8
tt4302670	9.1	10
tt4302764	6.1	11
tt4302814	5.9	76
tt4302932	9.2	583
tt4303048	8.9	16
tt4303110	6.3	6
tt4303328	8.4	19
tt4303518	6.9	12
tt4303680	7.6	86
tt4303804	9.0	117
tt4303924	8.2	5
tt4304246	5.2	8
tt4304324	7.2	23
tt4304426	5.2	17
tt4304504	7.2	246
tt4304704	9.3	10
tt4304744	7.6	11
tt4304912	7.1	37
tt4304982	8.4	33
tt4305038	7.9	32
tt4305064	8.8	23
tt4305094	7.0	11
tt4305182	9.1	83
tt4305306	6.4	43
tt4305702	7.6	40
tt4306002	5.9	117
tt4306238	5.7	27
tt4306404	7.6	11
tt4306694	6.1	524
tt4306768	5.0	5
tt4307024	5.9	301
tt4307080	7.9	12
tt4307156	6.5	81
tt4307392	6.0	31
tt4307720	8.4	633
tt4307842	8.3	540
tt4307948	6.3	425
tt4308054	7.2	21
tt4308488	6.7	39
tt4308718	8.5	11
tt4309146	7.3	21
tt4309234	7.7	19
tt4309274	9.6	7
tt4309322	8.2	21
tt4309502	9.1	15
tt4309644	6.0	102
tt4309910	7.5	19
tt4310344	7.0	9
tt4310496	8.9	8
tt4310524	7.6	10
tt4310584	9.6	12
tt4310728	6.2	237
tt4311002	5.2	19
tt4311196	6.8	198
tt4311266	6.9	14
tt4311688	7.0	7
tt4311984	6.1	23
tt4312156	6.9	430
tt4312236	6.3	62
tt4312344	6.3	18
tt4312478	9.7	10
tt4312626	9.4	18
tt4312744	6.3	14
tt4312854	4.9	37
tt4312912	6.1	16
tt4313226	6.9	19
tt4313538	8.1	20
tt4313652	9.4	12
tt4313952	7.1	22
tt4314058	6.8	12
tt4314208	8.1	25
tt4314250	6.3	13
tt4314516	7.5	7
tt4314662	5.4	14
tt4314812	4.0	14
tt4314944	7.4	103
tt4315104	9.4	5
tt4315332	8.0	23
tt4315920	3.0	76
tt4316008	7.9	27
tt4316072	5.9	19
tt4316192	5.2	21
tt4316274	8.8	38
tt4316410	6.9	15
tt4316586	8.6	18
tt4316758	7.0	23
tt4317080	4.8	10
tt4317122	8.1	20
tt4317288	7.0	100
tt4317586	2.9	22
tt4317720	5.1	27
tt4317742	8.8	36
tt4317792	8.8	35
tt4317858	5.5	110
tt4318038	4.5	23
tt4318410	7.0	11
tt4318502	8.2	11
tt4318676	6.2	40
tt4318828	9.2	7
tt4319114	7.0	661
tt4319210	6.7	52
tt4319348	9.0	18
tt4319458	3.5	15
tt4319644	7.1	148
tt4319778	7.3	80
tt4319964	5.8	18
tt4320052	7.0	31
tt4320080	6.9	8
tt4320222	8.3	1312
tt4320344	6.5	8
tt4320500	7.6	14
tt4320566	8.2	5
tt4320710	8.0	6
tt4320944	7.6	1004
tt4321106	9.8	135
tt4321176	9.8	63
tt4321306	7.0	558
tt4321450	6.7	34
tt4321794	2.8	358
tt4322012	3.1	9
tt4322056	5.4	365
tt4322192	6.9	24
tt4322236	6.0	19
tt4322438	7.1	9
tt4322522	7.7	9
tt4322610	7.8	68
tt4322722	6.8	35
tt4322934	8.5	10
tt4323302	4.7	175
tt4323536	7.0	1393
tt4323718	7.5	41
tt4323986	7.1	45
tt4324022	8.2	12
tt4324074	3.9	49
tt4324208	8.8	8
tt4324464	6.1	119
tt4324634	7.0	29
tt4324898	7.3	8
tt4325158	8.5	491
tt4325312	7.8	886
tt4325356	6.4	30
tt4325424	5.3	22
tt4325576	6.2	5
tt4325854	6.2	26
tt4325952	6.6	16
tt4326024	7.2	66
tt4326436	9.4	5
tt4326646	6.3	181
tt4326782	8.2	6
tt4326890	7.2	15
tt4327036	7.0	17
tt4327210	7.3	30
tt4327412	8.3	8
tt4327510	6.7	1453
tt4327606	5.9	41
tt4327780	5.1	45
tt4327988	6.4	27
tt4328104	7.7	305
tt4328196	5.3	161
tt4328238	7.9	9
tt4328320	7.3	32
tt4328518	8.9	7
tt4328666	7.4	258
tt4328722	7.2	191
tt4328848	6.3	39
tt4328992	6.1	12
tt4329132	6.4	9
tt4329226	6.0	8
tt4329362	6.9	175
tt4329458	7.9	11
tt4329482	7.2	46
tt4329566	7.6	12
tt4329622	7.2	11
tt4329800	6.9	1161
tt4330108	6.0	7
tt4330236	5.5	52
tt4330356	8.1	57
tt4330714	6.4	7
tt4331092	8.8	9
tt4331384	6.1	12
tt4331508	7.1	10
tt4331634	3.8	159
tt4331738	8.8	8
tt4331834	5.9	12
tt4331876	6.7	12
tt4332094	7.9	7
tt4332208	7.9	9
tt4332268	7.2	12
tt4332380	7.0	8
tt4332512	7.8	5
tt4332616	4.5	42
tt4332758	5.8	13
tt4332830	3.8	7
tt4333036	6.3	20
tt4333210	4.6	845
tt4333474	6.4	614
tt4333686	5.9	26
tt4333788	7.0	11
tt4333964	6.7	22
tt4334384	7.6	19
tt4334516	8.4	10
tt4334642	4.8	2180
tt4334840	8.0	5
tt4335042	7.5	429
tt4335196	8.3	7
tt4335480	7.6	37
tt4335548	5.8	20
tt4335600	5.8	27
tt4335662	7.4	6
tt4335758	6.4	6
tt4335944	7.3	8
tt4336112	7.5	49
tt4336580	6.8	135
tt4336822	5.8	8
tt4337194	5.8	519
tt4337534	7.2	8
tt4337740	7.3	7
tt4337810	7.0	8
tt4337946	4.6	12
tt4338036	3.0	7
tt4338226	6.9	27
tt4338322	8.6	97
tt4338588	7.9	512
tt4338662	6.0	11
tt4338826	7.4	39
tt4338944	5.6	10
tt4339076	3.8	8
tt4339192	8.3	5783
tt4339694	7.9	9
tt4339954	7.4	35
tt4340222	5.0	83
tt4340412	8.7	17
tt4340598	6.4	80
tt4340740	7.5	249
tt4341012	6.8	85
tt4341264	1.0	8
tt4341284	8.0	8
tt4341528	6.6	246
tt4341708	4.9	8
tt4341922	8.3	652
tt4341976	9.2	10
tt4342068	7.6	17
tt4342410	7.9	334
tt4342784	8.1	1463
tt4343064	6.4	10
tt4343218	9.5	17
tt4343786	6.5	14
tt4343942	7.2	10
tt4343996	7.0	13
tt4344176	6.0	56
tt4344298	7.1	12
tt4344368	7.9	135
tt4344562	7.9	165
tt4344656	7.3	305
tt4344906	7.8	5
tt4345214	9.0	10
tt4345532	8.1	24
tt4345650	7.3	134
tt4345854	7.0	20
tt4346084	6.6	12
tt4346156	7.4	123
tt4346368	8.6	15
tt4346452	8.7	33
tt4346786	7.4	326
tt4347068	6.3	39
tt4347994	3.5	153
tt4349418	8.4	9
tt4350720	8.3	11
tt4351276	6.3	86
tt4351386	5.5	14
